transaction_id,parent,parent_type,child,child_type,rel_type,date
2355-08_tr_05,Non Cabinet Minister of State Plantation Enterprises Reforms,minister,Ranjith Siyambalapitiya,citizen,AS_APPOINTED,2023-10-23